;createTime;specificEnergy (kWh/kWp);plantid;dayEnergy (kWh);irradiation (Wh/msq)
18;2020-08-19;3,99;100127;42297,12;481,176825055607
19;2020-08-20;0,93;100127;9902,25;120,662715327757
20;2020-08-21;2,9;100127;30718,73;345,559529347262
21;2020-08-22;3,75;100127;39702,61;455,995427926277
22;2020-08-23;3,36;100127;35615,95;411,378162921474
23;2020-08-24;3,42;100127;36254,06;399,795664470076
24;2020-08-25;4,44;100127;47037,84;544,619381952763
25;2020-08-26;2,35;100127;24952,93;291,521661532889
26;2020-08-27;2,69;100127;28468,28;313,900961458186
27;2020-08-28;1,38;100127;14651,04;168,69616329392
28;2020-08-29;2,52;100127;26711,48;298,866268668487
29;2020-08-30;3,8;100127;40303,73;444,402668420823
30;2020-08-31;5,7;100127;60452,84;645,320552958501
31;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-09-01;5,3;100127;56188,99;615,166935649095
1;2020-09-02;5,46;100127;57825,06;625,993014397636
2;2020-09-03;2,34;100127;24847,37;269,415001492931
3;2020-09-04;3,36;100127;35631,12;402,332257046864
4;2020-09-05;3,71;100127;39352,39;446,616019478823
5;2020-09-06;4,33;100127;45845,12;520,118018363696
6;2020-09-07;3,91;100127;41424,8;456,92181801202
7;2020-09-08;3,83;100127;40588,17;464,717049299655
8;2020-09-09;2,22;100127;23564,4;265,797618000646
9;2020-09-10;4,13;100127;43753,41;482,71795151466
10;2020-09-11;2,01;100127;21331,81;238,842301067392
11;2020-09-12;1,57;100127;16680,82;184,098006023695
12;2020-09-13;0,86;100127;9144,64;108,43645573611
13;2020-09-14;4,66;100127;49340,83;520,550892734833
14;2020-09-15;4,25;100127;45029,19;472,718839813322
15;2020-09-16;2,99;100127;31648,1;340,723233890776
16;2020-09-17;5,02;100127;53157,96;558,422444011173
17;2020-09-18;5,02;100127;53201,53;559,002800861639
18;2020-09-19;2,43;100127;25726,11;275,295668879782
19;2020-09-20;1,47;100127;15589,57;171,796998217877
20;2020-09-21;3,16;100127;33439,84;362,37624096484
21;2020-09-22;4,35;100127;46152,14;491,78656606871
22;2020-09-23;3,13;100127;33174,55;358,932680169645
23;2020-09-24;3,49;100127;37040,81;405,066151959014
24;2020-09-25;0,83;100127;8828,68;105,631680972994
25;2020-09-26;0,78;100127;8317,72;99,9303036827628
26;2020-09-27;2,35;100127;24895,94;271,447801070174
27;2020-09-28;0,75;100127;7958,42;96,338882319903
28;2020-09-29;1,38;100127;14668,2;165,666479246608
29;2020-09-30;1,05;100127;11144,36;129,817890373503
30;2020-10-31;1;100127;10563,2;127,95134645301
0;2020-10-01;1,71;100127;18159,85;208,221228880454
1;2020-10-02;0,67;100127;7085,49;85,7393043909285
2;2020-10-03;0,79;100127;8397,45;100,059592669651
3;2020-10-04;1,39;100127;14710,49;162,74636564179
4;2020-10-05;2,52;100127;26696,24;287,379230515389
5;2020-10-06;1,19;100127;12581,21;143,705760493173
6;2020-10-07;1,86;100127;19667,42;220,774847343016
7;2020-10-08;0,66;100127;7032,14;85,4175703045981
8;2020-10-09;1,73;100127;18312,78;205,0156611295
9;2020-10-10;3,09;100127;32749,2;349,045613257695
10;2020-10-11;2,97;100127;31470,63;341,965411099365
11;2020-10-12;1,53;100127;16220,85;185,411353735574
12;2020-10-13;2,67;100127;28263,72;311,501929998815
13;2020-10-14;1,45;100127;15381,29;177,317690324025
14;2020-10-15;1,82;100127;19338,67;217,978897349961
15;2020-10-16;2,81;100127;29728,48;337,312899428928
16;2020-10-17;2,99;100127;31704,62;352,754402435487
17;2020-10-18;2,61;100127;27679,96;315,452528628197
18;2020-10-19;2,73;100127;28976,35;335,538160157904
19;2020-10-20;0,57;100127;6075,66;74,2800206051275
20;2020-10-21;0,3;100127;3143,72;42,2424668586787
21;2020-10-22;0,88;100127;9339,73;112,831791956744
22;2020-10-23;1,25;100127;13255,87;157,031539899888
23;2020-10-24;1,41;100127;14991,7;180,474783001085
24;2020-10-25;0,31;100127;3267,58;43,1975360767627
25;2020-10-26;0,57;100127;6060,03;73,6469737248854
26;2020-10-27;0,73;100127;7742,11;97,1342089787772
27;2020-10-28;1,73;100127;18337,22;229,611500813804
28;2020-10-29;1,56;100127;16510,2;211,265129887263
29;2020-10-30;0,35;100127;3740,12;48,777820188588
30;2020-10-31;1;100127;10563,2;127,95134645301
